zone_id,date,traffic_congestion
Z109,2025-02-16,M
Z109,2025-02-17,M
Z109,2025-02-18,H
Z109,2025-02-19,M
Z109,2025-02-20,L
Z109,2025-02-21,M
Z109,2025-02-22,L
Z109,2025-02-23,M
Z109,2025-02-24,H
Z109,2025-02-25,M
Z109,2025-02-26,L
Z109,2025-02-27,
Z109,2025-02-28,L
Z109,2025-03-01,L
Z109,2025-03-02,L
Z109,2025-03-03,M
Z109,2025-03-04,
Z109,2025-03-05,L
Z109,2025-03-06,M
Z109,2025-03-07,H
Z109,2025-03-08,M
Z109,2025-03-09,L
Z109,2025-03-10,M
Z109,2025-03-11,L
Z109,2025-03-12,H
Z109,2025-03-13,M
Z109,2025-03-14,H
Z109,2025-03-15,M
Z109,2025-03-16,L
Z109,2025-03-17,M
Z109,2025-03-18,L
Z109,2025-03-19,L
Z109,2025-03-20,M
Z109,2025-03-21,M
Z109,2025-03-22,H
Z109,2025-03-23,L
Z109,2025-03-24,M
Z109,2025-03-25,M
Z109,2025-03-26,M
Z109,2025-03-27,L
Z109,2025-03-28,M
Z109,2025-03-29,L
Z109,2025-03-30,L
Z109,2025-03-31,M
Z110,2025-01-01,M
Z110,2025-01-02,H
Z110,2025-01-03,L
Z110,2025-01-04,L
Z110,2025-01-05,M
Z110,2025-01-06,H
Z110,2025-01-07,L
Z110,2025-01-08,L
Z110,2025-01-09,M
Z110,2025-01-10,L
Z110,2025-01-11,L
Z110,2025-01-12,M
Z110,2025-01-13,L
Z110,2025-01-14,M
Z110,2025-01-15,M
Z110,2025-01-16,H
Z110,2025-01-17,H
Z110,2025-01-18,H
Z110,2025-01-19,L
Z110,2025-01-20,M
Z110,2025-01-21,M
Z110,2025-01-22,M
Z110,2025-01-23,L
Z110,2025-01-24,L
Z110,2025-01-25,H
Z110,2025-01-26,
Z110,2025-01-27,L
Z110,2025-01-28,M
Z110,2025-01-29,M
Z110,2025-01-30,M
Z110,2025-01-31,L
Z110,2025-02-01,M
Z110,2025-02-02,L
Z110,2025-02-03,L
Z110,2025-02-04,
Z110,2025-02-05,L
Z110,2025-02-06,L
Z110,2025-02-07,M
Z110,2025-02-08,M
Z110,2025-02-09,L
Z110,2025-02-10,H
Z110,2025-02-11,M
Z110,2025-02-12,M
Z110,2025-02-13,L
Z110,2025-02-14,M
Z110,2025-02-15,M
Z110,2025-02-16,L
Z110,2025-02-17,L
Z110,2025-02-18,L
Z110,2025-02-19,
Z110,2025-02-20,
Z110,2025-02-21,H
Z110,2025-02-22,M
Z110,2025-02-23,L
Z110,2025-02-24,L
Z110,2025-02-25,M
Z110,2025-02-26,L
Z110,2025-02-27,H
Z110,2025-02-28,M
Z110,2025-03-01,M
Z110,2025-03-02,L
Z110,2025-03-03,L
Z110,2025-03-04,L
Z110,2025-03-05,H
Z110,2025-03-06,H
Z110,2025-03-07,M
Z110,2025-03-08,L
Z110,2025-03-09,M
Z110,2025-03-10,M
Z110,2025-03-11,H
Z110,2025-03-12,L
Z110,2025-03-13,H
Z110,2025-03-14,L
Z110,2025-03-15,M
Z110,2025-03-16,H
Z110,2025-03-17,
Z110,2025-03-18,L
Z110,2025-03-19,L
Z110,2025-03-20,L
Z110,2025-03-21,L
Z110,2025-03-22,L
Z110,2025-03-23,L
Z110,2025-03-24,L
Z110,2025-03-25,L
Z110,2025-03-26,M
Z110,2025-03-27,H
Z110,2025-03-28,H
Z110,2025-03-29,H
Z110,2025-03-30,M
Z110,2025-03-31,L
Z111,2025-01-01,L
Z111,2025-01-02,M
Z111,2025-01-03,L
Z111,2025-01-04,L
Z111,2025-01-05,L
Z111,2025-01-06,L
Z111,2025-01-07,L
Z111,2025-01-08,H
Z111,2025-01-09,H
Z111,2025-01-10,M
Z111,2025-01-11,L
Z111,2025-01-12,L
Z111,2025-01-13,M
Z111,2025-01-14,L
Z111,2025-01-15,M
Z111,2025-01-16,H
Z111,2025-01-17,
Z111,2025-01-18,M
Z111,2025-01-19,M
Z111,2025-01-20,L
Z111,2025-01-21,H
Z111,2025-01-22,
Z111,2025-01-23,M
Z111,2025-01-24,L
Z111,2025-01-25,M
Z111,2025-01-26,L
Z111,2025-01-27,L
Z111,2025-01-28,L
Z111,2025-01-29,L
Z111,2025-01-30,L
Z111,2025-01-31,L
Z111,2025-02-01,M
Z111,2025-02-02,H
Z111,2025-02-03,L
Z111,2025-02-04,M
Z111,2025-02-05,H
Z111,2025-02-06,L
Z111,2025-02-07,M
Z111,2025-02-08,M
Z111,2025-02-09,H
Z111,2025-02-10,
Z111,2025-02-11,L
Z111,2025-02-12,M
Z111,2025-02-13,L
Z111,2025-02-14,M
Z111,2025-02-15,M
Z111,2025-02-16,L
Z111,2025-02-17,M
Z111,2025-02-18,L
Z111,2025-02-19,L
Z111,2025-02-20,H
Z111,2025-02-21,M
Z111,2025-02-22,M
Z111,2025-02-23,L
Z111,2025-02-24,L
Z111,2025-02-25,H
Z111,2025-02-26,L
Z111,2025-02-27,
Z111,2025-02-28,M
Z111,2025-03-01,M
Z111,2025-03-02,M
Z111,2025-03-03,L
Z111,2025-03-04,M
Z111,2025-03-05,L
Z111,2025-03-06,L
Z111,2025-03-07,M
Z111,2025-03-08,H
Z111,2025-03-09,L
Z111,2025-03-10,M
Z111,2025-03-11,L
Z111,2025-03-12,M
Z111,2025-03-13,M
Z111,2025-03-14,H
Z111,2025-03-15,L
Z111,2025-03-16,H
Z111,2025-03-17,
Z111,2025-03-18,H
Z111,2025-03-19,L
Z111,2025-03-20,
Z111,2025-03-21,
Z111,2025-03-22,L
Z111,2025-03-23,M
Z111,2025-03-24,L
Z111,2025-03-25,M
Z111,2025-03-26,H
Z111,2025-03-27,L
Z111,2025-03-28,L
Z111,2025-03-29,M
Z111,2025-03-30,M
Z111,2025-03-31,H
Z112,2025-01-01,M
Z112,2025-01-02,L
Z112,2025-01-03,L
Z112,2025-01-04,H
Z112,2025-01-05,L
Z112,2025-01-06,M
Z112,2025-01-07,L
Z112,2025-01-08,L
Z112,2025-01-09,M
Z112,2025-01-10,M
Z112,2025-01-11,H
Z112,2025-01-12,M
Z112,2025-01-13,M
Z112,2025-01-14,H
Z112,2025-01-15,H
Z112,2025-01-16,H
Z112,2025-01-17,M
Z112,2025-01-18,L
Z112,2025-01-19,H
Z112,2025-01-20,H
Z112,2025-01-21,M
Z112,2025-01-22,L
Z112,2025-01-23,L
Z112,2025-01-24,L
Z112,2025-01-25,M
Z112,2025-01-26,L
Z112,2025-01-27,L
Z112,2025-01-28,L
Z112,2025-01-29,M
Z112,2025-01-30,H
Z112,2025-01-31,L
Z112,2025-02-01,M
Z112,2025-02-02,L
Z112,2025-02-03,L
Z112,2025-02-04,
Z112,2025-02-05,L
Z112,2025-02-06,M
Z112,2025-02-07,L
Z112,2025-02-08,M
Z112,2025-02-09,H
Z112,2025-02-10,L
Z112,2025-02-11,
Z112,2025-02-12,M
Z112,2025-02-13,H
Z112,2025-02-14,H
Z112,2025-02-15,L
Z112,2025-02-16,H
Z112,2025-02-17,M
Z112,2025-02-18,M
Z112,2025-02-19,M
Z112,2025-02-20,M
Z112,2025-02-21,H
Z112,2025-02-22,L
Z112,2025-02-23,L
Z112,2025-02-24,M
Z112,2025-02-25,M
Z112,2025-02-26,M
Z112,2025-02-27,M
Z112,2025-02-28,L
Z112,2025-03-01,M
Z112,2025-03-02,M
Z112,2025-03-03,
Z112,2025-03-04,M
Z112,2025-03-05,L
Z112,2025-03-06,M
Z112,2025-03-07,M
Z112,2025-03-08,M
Z112,2025-03-09,M
Z112,2025-03-10,L
Z112,2025-03-11,M
Z112,2025-03-12,M
Z112,2025-03-13,H
Z112,2025-03-14,M
Z112,2025-03-15,H
Z112,2025-03-16,L
Z112,2025-03-17,L
Z112,2025-03-18,M
Z112,2025-03-19,M
Z112,2025-03-20,M
Z112,2025-03-21,M
Z112,2025-03-22,H
Z112,2025-03-23,H
Z112,2025-03-24,L
Z112,2025-03-25,M
Z112,2025-03-26,L
Z112,2025-03-27,L
Z112,2025-03-28,M
Z112,2025-03-29,L
Z112,2025-03-30,L
Z112,2025-03-31,L
Z113,2025-01-01,L
Z113,2025-01-02,L
Z113,2025-01-03,
Z113,2025-01-04,L
Z113,2025-01-05,M
Z113,2025-01-06,L
Z113,2025-01-07,M
Z113,2025-01-08,M
Z113,2025-01-09,M
Z113,2025-01-10,H
Z113,2025-01-11,L
Z113,2025-01-12,M
Z113,2025-01-13,H
Z113,2025-01-14,M
Z113,2025-01-15,L
Z113,2025-01-16,L
Z113,2025-01-17,M
Z113,2025-01-18,L
Z113,2025-01-19,M
Z113,2025-01-20,L
Z113,2025-01-21,L
Z113,2025-01-22,
Z113,2025-01-23,H
Z113,2025-01-24,H
Z113,2025-01-25,L
Z113,2025-01-26,M
Z113,2025-01-27,M
Z113,2025-01-28,L
Z113,2025-01-29,L
Z113,2025-01-30,M
Z113,2025-01-31,L
Z113,2025-02-01,L
Z113,2025-02-02,L
Z113,2025-02-03,L
Z113,2025-02-04,L
Z113,2025-02-05,M
Z113,2025-02-06,L
Z113,2025-02-07,L
Z113,2025-02-08,M
Z113,2025-02-09,L
Z113,2025-02-10,L
Z113,2025-02-11,M
Z113,2025-02-12,M
Z113,2025-02-13,M
Z113,2025-02-14,L
Z113,2025-02-15,M
Z113,2025-02-16,M
Z113,2025-02-17,H
Z113,2025-02-18,L
Z113,2025-02-19,L
Z113,2025-02-20,M
Z113,2025-02-21,L
Z113,2025-02-22,L
Z113,2025-02-23,L
Z113,2025-02-24,
Z113,2025-02-25,M
Z113,2025-02-26,M
Z113,2025-02-27,
Z113,2025-02-28,L
Z113,2025-03-01,L
Z113,2025-03-02,L
Z113,2025-03-03,M
Z113,2025-03-04,L
Z113,2025-03-05,L
Z113,2025-03-06,
Z113,2025-03-07,L
Z113,2025-03-08,
Z113,2025-03-09,L
Z113,2025-03-10,M
Z113,2025-03-11,L
Z113,2025-03-12,
Z113,2025-03-13,M
Z113,2025-03-14,H
Z113,2025-03-15,
Z113,2025-03-16,M
Z113,2025-03-17,L
Z113,2025-03-18,
Z113,2025-03-19,
Z113,2025-03-20,L
Z113,2025-03-21,M
Z113,2025-03-22,L
Z113,2025-03-23,L
Z113,2025-03-24,M
Z113,2025-03-25,M
Z113,2025-03-26,L
Z113,2025-03-27,L
Z113,2025-03-28,H
Z113,2025-03-29,M
Z113,2025-03-30,
Z113,2025-03-31,M
Z114,2025-01-01,M
Z114,2025-01-02,M
Z114,2025-01-03,L
Z114,2025-01-04,M
Z114,2025-01-05,M
Z114,2025-01-06,
Z114,2025-01-07,M
Z114,2025-01-08,M
Z114,2025-01-09,M
Z114,2025-01-10,M
Z114,2025-01-11,M
Z114,2025-01-12,H
Z114,2025-01-13,
Z114,2025-01-14,H
Z114,2025-01-15,M
Z114,2025-01-16,M
Z114,2025-01-17,L
Z114,2025-01-18,L
Z114,2025-01-19,L
Z114,2025-01-20,L
Z114,2025-01-21,L
Z114,2025-01-22,M
Z114,2025-01-23,M
Z114,2025-01-24,M
Z114,2025-01-25,L
Z114,2025-01-26,M
Z114,2025-01-27,L
Z114,2025-01-28,L
Z114,2025-01-29,L
Z114,2025-01-30,L
Z114,2025-01-31,
Z114,2025-02-01,
Z114,2025-02-02,
Z114,2025-02-03,M
Z114,2025-02-04,H
Z114,2025-02-05,L
Z114,2025-02-06,L
Z114,2025-02-07,H
Z114,2025-02-08,L
Z114,2025-02-09,L
Z114,2025-02-10,H
Z114,2025-02-11,M
Z114,2025-02-12,L
Z114,2025-02-13,M
Z114,2025-02-14,M
Z114,2025-02-15,M
Z114,2025-02-16,M
Z114,2025-02-17,M
Z114,2025-02-18,H
Z114,2025-02-19,L
Z114,2025-02-20,H
Z114,2025-02-21,M
Z114,2025-02-22,
Z114,2025-02-23,L
Z114,2025-02-24,M
Z114,2025-02-25,M
Z114,2025-02-26,M
Z114,2025-02-27,M
Z114,2025-02-28,
Z114,2025-03-01,M
Z114,2025-03-02,
Z114,2025-03-03,H
Z114,2025-03-04,L
Z114,2025-03-05,L
Z114,2025-03-06,
Z114,2025-03-07,L
Z114,2025-03-08,M
Z114,2025-03-09,L
Z114,2025-03-10,L
Z114,2025-03-11,M
Z114,2025-03-12,L
Z114,2025-03-13,M
Z114,2025-03-14,H
Z114,2025-03-15,M
Z114,2025-03-16,L
Z114,2025-03-17,M
Z114,2025-03-18,M
Z114,2025-03-19,H
Z114,2025-03-20,M
Z114,2025-03-21,M
Z114,2025-03-22,L
Z114,2025-03-23,H
Z114,2025-03-24,M
Z114,2025-03-25,L
Z114,2025-03-26,L
Z114,2025-03-27,L
Z114,2025-03-28,H
Z114,2025-03-29,H
Z114,2025-03-30,L
Z114,2025-03-31,M
Z115,2025-01-01,M
Z115,2025-01-02,L
Z115,2025-01-03,M
Z115,2025-01-04,L
Z115,2025-01-05,M
Z115,2025-01-06,H
Z115,2025-01-07,M
Z115,2025-01-08,
Z115,2025-01-09,M
Z115,2025-01-10,H
Z115,2025-01-11,
Z115,2025-01-12,L
Z115,2025-01-13,M
Z115,2025-01-14,M
Z115,2025-01-15,L
Z115,2025-01-16,L
Z115,2025-01-17,M
Z115,2025-01-18,L
Z115,2025-01-19,M
Z115,2025-01-20,M
Z115,2025-01-21,M
Z115,2025-01-22,H
Z115,2025-01-23,M
Z115,2025-01-24,H
Z115,2025-01-25,M
Z115,2025-01-26,L
Z115,2025-01-27,L
Z115,2025-01-28,L
Z115,2025-01-29,L
Z115,2025-01-30,H
Z115,2025-01-31,M
Z115,2025-02-01,L
Z115,2025-02-02,M
Z115,2025-02-03,H
Z115,2025-02-04,L
Z115,2025-02-05,M
Z115,2025-02-06,H
Z115,2025-02-07,L
Z115,2025-02-08,
Z115,2025-02-09,M
Z115,2025-02-10,M
Z115,2025-02-11,L
Z115,2025-02-12,M
Z115,2025-02-13,L
Z115,2025-02-14,M
Z115,2025-02-15,M
Z115,2025-02-16,L
Z115,2025-02-17,H
Z115,2025-02-18,M
Z115,2025-02-19,L
Z115,2025-02-20,L
Z115,2025-02-21,M
Z115,2025-02-22,M
Z115,2025-02-23,L
Z115,2025-02-24,L
Z115,2025-02-25,M
Z115,2025-02-26,M
Z115,2025-02-27,M
Z115,2025-02-28,L
Z115,2025-03-01,M
Z115,2025-03-02,M
Z115,2025-03-03,
Z115,2025-03-04,M
Z115,2025-03-05,
Z115,2025-03-06,L
Z115,2025-03-07,H
Z115,2025-03-08,M
Z115,2025-03-09,M
Z115,2025-03-10,L
Z115,2025-03-11,M
Z115,2025-03-12,M
Z115,2025-03-13,M
Z115,2025-03-14,H
Z115,2025-03-15,L
Z115,2025-03-16,L
Z115,2025-03-17,H
Z115,2025-03-18,
Z115,2025-03-19,L
Z115,2025-03-20,L
Z115,2025-03-21,M
Z115,2025-03-22,L
Z115,2025-03-23,M
Z115,2025-03-24,L
Z115,2025-03-25,L
Z115,2025-03-26,H
Z115,2025-03-27,M
Z115,2025-03-28,
Z115,2025-03-29,M
Z115,2025-03-30,M
Z115,2025-03-31,L
Z116,2025-01-01,M
Z116,2025-01-02,L
Z116,2025-01-03,M
Z116,2025-01-04,M
Z116,2025-01-05,M
Z116,2025-01-06,L
Z116,2025-01-07,L
Z116,2025-01-08,M
Z116,2025-01-09,H
Z116,2025-01-10,M
Z116,2025-01-11,H
Z116,2025-01-12,M
Z116,2025-01-13,M
Z116,2025-01-14,M
Z116,2025-01-15,L
Z116,2025-01-16,H
Z116,2025-01-17,M
Z116,2025-01-18,L
Z116,2025-01-19,L
Z116,2025-01-20,L
Z116,2025-01-21,
Z116,2025-01-22,M
Z116,2025-01-23,M
Z116,2025-01-24,M
Z116,2025-01-25,L
Z116,2025-01-26,H
Z116,2025-01-27,L
Z116,2025-01-28,
Z116,2025-01-29,M
Z116,2025-01-30,M
Z116,2025-01-31,L
Z116,2025-02-01,M
Z116,2025-02-02,M
Z116,2025-02-03,M
Z116,2025-02-04,L
Z116,2025-02-05,H
Z116,2025-02-06,H
Z116,2025-02-07,M
Z116,2025-02-08,
Z116,2025-02-09,L
Z116,2025-02-10,L
Z116,2025-02-11,L
Z116,2025-02-12,M
Z116,2025-02-13,L
Z116,2025-02-14,L
Z116,2025-02-15,L
Z116,2025-02-16,
Z116,2025-02-17,L
Z116,2025-02-18,M
Z116,2025-02-19,
Z116,2025-02-20,M
Z116,2025-02-21,L
Z116,2025-02-22,L
Z116,2025-02-23,M
Z116,2025-02-24,H
Z116,2025-02-25,H
Z116,2025-02-26,L
Z116,2025-02-27,L
Z116,2025-02-28,L
Z116,2025-03-01,M
Z116,2025-03-02,M
Z116,2025-03-03,L
Z116,2025-03-04,M
Z116,2025-03-05,M
Z116,2025-03-06,M
Z116,2025-03-07,L
Z116,2025-03-08,L
Z116,2025-03-09,M
Z116,2025-03-10,L
Z116,2025-03-11,L
Z116,2025-03-12,M
Z116,2025-03-13,M
Z116,2025-03-14,M
Z116,2025-03-15,M
Z116,2025-03-16,L
Z116,2025-03-17,M
Z116,2025-03-18,L
Z116,2025-03-19,L
Z116,2025-03-20,L
Z116,2025-03-21,L
Z116,2025-03-22,M
Z116,2025-03-23,M
Z116,2025-03-24,M
Z116,2025-03-25,L
Z116,2025-03-26,M
Z116,2025-03-27,H
Z116,2025-03-28,H
Z116,2025-03-29,M
Z116,2025-03-30,M
Z116,2025-03-31,M
Z117,2025-01-01,M
Z117,2025-01-02,H
Z117,2025-01-03,M
Z117,2025-01-04,L
Z117,2025-01-05,H
Z117,2025-01-06,L
Z117,2025-01-07,L
Z117,2025-01-08,H
Z117,2025-01-09,
Z117,2025-01-10,M
Z117,2025-01-11,M
Z117,2025-01-12,
Z117,2025-01-13,M
Z117,2025-01-14,L
Z117,2025-01-15,L
Z117,2025-01-16,M
Z117,2025-01-17,L
Z117,2025-01-18,M
Z117,2025-01-19,L
Z117,2025-01-20,L
Z117,2025-01-21,M
Z117,2025-01-22,L
Z117,2025-01-23,H
Z117,2025-01-24,H
Z117,2025-01-25,M
Z117,2025-01-26,L
Z117,2025-01-27,M
Z117,2025-01-28,M
Z117,2025-01-29,M
Z117,2025-01-30,M
Z117,2025-01-31,L
Z117,2025-02-01,H
Z117,2025-02-02,L
Z117,2025-02-03,L
Z117,2025-02-04,
Z117,2025-02-05,L
Z117,2025-02-06,L
Z117,2025-02-07,L
Z117,2025-02-08,
Z117,2025-02-09,L
Z117,2025-02-10,M
Z117,2025-02-11,L
Z117,2025-02-12,L
Z117,2025-02-13,M
Z117,2025-02-14,H
Z117,2025-02-15,M
Z117,2025-02-16,L
Z117,2025-02-17,M
Z117,2025-02-18,M
Z117,2025-02-19,
Z117,2025-02-20,M
Z117,2025-02-21,H
Z117,2025-02-22,H
Z117,2025-02-23,H
Z117,2025-02-24,L
Z117,2025-02-25,M
Z117,2025-02-26,M
Z117,2025-02-27,L
Z117,2025-02-28,M
Z117,2025-03-01,L
Z117,2025-03-02,H
Z117,2025-03-03,L
Z117,2025-03-04,L
Z117,2025-03-05,M
Z117,2025-03-06,M
Z117,2025-03-07,M
Z117,2025-03-08,M
Z117,2025-03-09,H
Z117,2025-03-10,L
Z117,2025-03-11,L
Z117,2025-03-12,M
Z117,2025-03-13,L
Z117,2025-03-14,H
Z117,2025-03-15,L
Z117,2025-03-16,
Z117,2025-03-17,M
Z117,2025-03-18,M
Z117,2025-03-19,L
Z117,2025-03-20,M
Z117,2025-03-21,M
Z117,2025-03-22,L
Z117,2025-03-23,H
Z117,2025-03-24,H
Z117,2025-03-25,H
Z117,2025-03-26,L
Z117,2025-03-27,L
Z117,2025-03-28,L
Z117,2025-03-29,L
Z117,2025-03-30,M
Z117,2025-03-31,L
Z118,2025-01-01,M
Z118,2025-01-02,M
Z118,2025-01-03,L
Z118,2025-01-04,M
Z118,2025-01-05,L
Z118,2025-01-06,L
Z118,2025-01-07,
Z118,2025-01-08,M
Z118,2025-01-09,L
Z118,2025-01-10,M
Z118,2025-01-11,L
Z118,2025-01-12,L
Z118,2025-01-13,L
Z118,2025-01-14,M
Z118,2025-01-15,M
Z118,2025-01-16,M
Z118,2025-01-17,M
Z118,2025-01-18,M
Z118,2025-01-19,L
Z118,2025-01-20,H
Z118,2025-01-21,L
Z118,2025-01-22,L
Z118,2025-01-23,M
Z118,2025-01-24,L
Z118,2025-01-25,H
Z118,2025-01-26,
Z118,2025-01-27,H
Z118,2025-01-28,M
Z118,2025-01-29,H
Z118,2025-01-30,L
Z118,2025-01-31,H
Z118,2025-02-01,M
Z118,2025-02-02,M
Z118,2025-02-03,M
Z118,2025-02-04,H
Z118,2025-02-05,H
Z118,2025-02-06,M
Z118,2025-02-07,M
Z118,2025-02-08,H
Z118,2025-02-09,M
Z118,2025-02-10,M
Z118,2025-02-11,M
Z118,2025-02-12,L
Z118,2025-02-13,L
Z118,2025-02-14,
Z118,2025-02-15,L
Z118,2025-02-16,M
Z118,2025-02-17,M
Z118,2025-02-18,H
Z118,2025-02-19,H
Z118,2025-02-20,H
Z118,2025-02-21,L
Z118,2025-02-22,H
Z118,2025-02-23,H
Z118,2025-02-24,L
Z118,2025-02-25,M
Z118,2025-02-26,H
Z118,2025-02-27,L
Z118,2025-02-28,L
Z118,2025-03-01,H
Z118,2025-03-02,H
Z118,2025-03-03,L
Z118,2025-03-04,L
Z118,2025-03-05,H
Z118,2025-03-06,L
Z118,2025-03-07,M
Z118,2025-03-08,L
Z118,2025-03-09,H
Z118,2025-03-10,M
Z118,2025-03-11,H
Z118,2025-03-12,M
Z118,2025-03-13,M
Z118,2025-03-14,H
Z118,2025-03-15,
Z118,2025-03-16,L
Z118,2025-03-17,H
Z118,2025-03-18,M
Z118,2025-03-19,L
Z118,2025-03-20,L
Z118,2025-03-21,M
Z118,2025-03-22,M
Z118,2025-03-23,H
Z118,2025-03-24,H
Z118,2025-03-25,M
Z118,2025-03-26,H
Z118,2025-03-27,M
Z118,2025-03-28,L
Z118,2025-03-29,M
Z118,2025-03-30,M
Z118,2025-03-31,
Z119,2025-01-01,L
Z119,2025-01-02,L
Z119,2025-01-03,L
Z119,2025-01-04,H
Z119,2025-01-05,L
Z119,2025-01-06,L
Z119,2025-01-07,L
Z119,2025-01-08,L
Z119,2025-01-09,M
Z119,2025-01-10,L
Z119,2025-01-11,H
Z119,2025-01-12,
Z119,2025-01-13,M
Z119,2025-01-14,M
Z119,2025-01-15,L
Z119,2025-01-16,L
Z119,2025-01-17,L
Z119,2025-01-18,L
Z119,2025-01-19,H
Z119,2025-01-20,L
Z119,2025-01-21,L
Z119,2025-01-22,L
Z119,2025-01-23,M
Z119,2025-01-24,H
Z119,2025-01-25,
Z119,2025-01-26,
Z119,2025-01-27,M
Z119,2025-01-28,L
Z119,2025-01-29,M
Z119,2025-01-30,H
Z119,2025-01-31,L
Z119,2025-02-01,M
Z119,2025-02-02,L
Z119,2025-02-03,H
Z119,2025-02-04,M
Z119,2025-02-05,L
Z119,2025-02-06,M
Z119,2025-02-07,H
Z119,2025-02-08,L
Z119,2025-02-09,L
Z119,2025-02-10,L
Z119,2025-02-11,L
Z119,2025-02-12,M
Z119,2025-02-13,
Z119,2025-02-14,M
Z119,2025-02-15,L
Z119,2025-02-16,M
Z119,2025-02-17,M
Z119,2025-02-18,M
Z119,2025-02-19,H
Z119,2025-02-20,H
Z119,2025-02-21,M
Z119,2025-02-22,H
Z119,2025-02-23,
Z119,2025-02-24,M
Z119,2025-02-25,L
Z119,2025-02-26,L
Z119,2025-02-27,
Z119,2025-02-28,H
Z119,2025-03-01,M
Z119,2025-03-02,L
Z119,2025-03-03,H
Z119,2025-03-04,M
Z119,2025-03-05,L
Z119,2025-03-06,L
Z119,2025-03-07,M
Z119,2025-03-08,L
Z119,2025-03-09,H
Z119,2025-03-10,M
Z119,2025-03-11,M
Z119,2025-03-12,M
Z119,2025-03-13,L
Z119,2025-03-14,
Z119,2025-03-15,M
Z119,2025-03-16,H
Z119,2025-03-17,L
Z119,2025-03-18,H
Z119,2025-03-19,L
Z119,2025-03-20,H
Z119,2025-03-21,M
Z119,2025-03-22,H
Z119,2025-03-23,M
Z119,2025-03-24,M
Z119,2025-03-25,
Z119,2025-03-26,M
Z119,2025-03-27,M
Z119,2025-03-28,L
Z119,2025-03-29,H
Z119,2025-03-30,M
Z119,2025-03-31,L
Z120,2025-01-01,L
Z120,2025-01-02,M
Z120,2025-01-03,L
Z120,2025-01-04,
Z120,2025-01-05,L
Z120,2025-01-06,M
Z120,2025-01-07,L
Z120,2025-01-08,M
Z120,2025-01-09,L
Z120,2025-01-10,M
Z120,2025-01-11,M
Z120,2025-01-12,H
Z120,2025-01-13,M
Z120,2025-01-14,H
Z120,2025-01-15,H
Z120,2025-01-16,M
Z120,2025-01-17,L
Z120,2025-01-18,
Z120,2025-01-19,H
Z120,2025-01-20,L
Z120,2025-01-21,H
Z120,2025-01-22,M
Z120,2025-01-23,L
Z120,2025-01-24,M
Z120,2025-01-25,M
Z120,2025-01-26,L
Z120,2025-01-27,L
Z120,2025-01-28,M
Z120,2025-01-29,M
Z120,2025-01-30,H
Z120,2025-01-31,M
Z120,2025-02-01,M
Z120,2025-02-02,M
Z120,2025-02-03,L
Z120,2025-02-04,M
Z120,2025-02-05,M
Z120,2025-02-06,L
Z120,2025-02-07,L
Z120,2025-02-08,M
Z120,2025-02-09,M
Z120,2025-02-10,M
Z120,2025-02-11,M
Z120,2025-02-12,H
Z120,2025-02-13,L
Z120,2025-02-14,
Z120,2025-02-15,M
Z120,2025-02-16,L
Z120,2025-02-17,M
Z120,2025-02-18,L
Z120,2025-02-19,L
Z120,2025-02-20,M
Z120,2025-02-21,L
Z120,2025-02-22,M
Z120,2025-02-23,M
Z120,2025-02-24,M
Z120,2025-02-25,L
Z120,2025-02-26,M
Z120,2025-02-27,M
Z120,2025-02-28,M
Z120,2025-03-01,L
Z120,2025-03-02,L
Z120,2025-03-03,L
Z120,2025-03-04,H
Z120,2025-03-05,
Z120,2025-03-06,
Z120,2025-03-07,H
Z120,2025-03-08,H
Z120,2025-03-09,H
Z120,2025-03-10,L
Z120,2025-03-11,L
Z120,2025-03-12,H
Z120,2025-03-13,M
Z120,2025-03-14,H
Z120,2025-03-15,L
Z120,2025-03-16,M
Z120,2025-03-17,M
Z120,2025-03-18,L
Z120,2025-03-19,H
Z120,2025-03-20,L
Z120,2025-03-21,L
Z120,2025-03-22,L
Z120,2025-03-23,M
Z120,2025-03-24,L
Z120,2025-03-25,M
Z120,2025-03-26,M
Z120,2025-03-27,H
Z120,2025-03-28,M
Z120,2025-03-29,L
Z120,2025-03-30,M
Z120,2025-03-31,M
Z121,2025-01-01,L
Z121,2025-01-02,L
Z121,2025-01-03,L
Z121,2025-01-04,M
Z121,2025-01-05,L
Z121,2025-01-06,H
Z121,2025-01-07,M
Z121,2025-01-08,M
Z121,2025-01-09,L
Z121,2025-01-10,M
Z121,2025-01-11,
Z121,2025-01-12,M
Z121,2025-01-13,L
Z121,2025-01-14,H
Z121,2025-01-15,
Z121,2025-01-16,L
Z121,2025-01-17,M
Z121,2025-01-18,M
Z121,2025-01-19,
Z121,2025-01-20,L
Z121,2025-01-21,M
Z121,2025-01-22,M
Z121,2025-01-23,L
Z121,2025-01-24,L
Z121,2025-01-25,L
Z121,2025-01-26,M
Z121,2025-01-27,M
Z121,2025-01-28,
Z121,2025-01-29,L
Z121,2025-01-30,L
Z121,2025-01-31,H
Z121,2025-02-01,M
Z121,2025-02-02,
Z121,2025-02-03,L
Z121,2025-02-04,L
Z121,2025-02-05,M
Z121,2025-02-06,
Z121,2025-02-07,L
Z121,2025-02-08,M
Z121,2025-02-09,L
Z121,2025-02-10,L
Z121,2025-02-11,L
Z121,2025-02-12,L
Z121,2025-02-13,L
Z121,2025-02-14,M
Z121,2025-02-15,L
Z121,2025-02-16,L
